,X,president,speech_year,month,avg_sentiment,avg_approval,unemploychg,sp500chg,cons_sentchg,real_gdpchg,cpichg,pcechg,gdpc1chg,ind_prochg,savingschg,avg_sentiment_ctr
463,1458,JIMMY CARTER,1981,1/1/81,0.86761583,0.34,-4.166666667,-4.57424295,10.69767442,8.1,-11.11111111,11.85937247,1.959438089,-0.566256567,-0.5,0.289561972
464,1487,JOHN F. KENNEDY,1961,1/1/61,0.869187675,0.72,0,6.315604779,0,2.7,-1.20764844,3.2598853,0.675029061,0.121687102,0.7,0.291133817
465,1488,JOHN F. KENNEDY,1961,2/1/61,0.60380117,0.72,-4.545454545,2.68695375,1.66481687,2.7,0,5.418422637,0,-0.121539204,0,0.025747312
466,1489,JOHN F. KENNEDY,1961,3/1/61,0.680284043,0.72,0,2.553592411,0,2.7,0,14.3841774,0,0.608435508,-0.7,0.102230186
467,1490,JOHN F. KENNEDY,1961,4/1/61,0.852893773,0.805,-1.449275362,0.384260694,0,7,1.206434316,-0.355344981,1.697478599,2.055296964,0.2,0.274839915
468,1491,JOHN F. KENNEDY,1961,5/1/61,0.912190476,0.746666667,-1.428571429,1.913948918,0.982532751,7,-1.20764844,8.17535545,0,1.540271687,0.2,0.334136618
469,1492,JOHN F. KENNEDY,1961,6/1/61,0.736623377,0.71,2.816901408,-2.884613969,0,7,0,3.530450132,0,1.400189613,0.7,0.158569519
470,1493,JOHN F. KENNEDY,1961,7/1/61,0.855733722,0.74,-1.449275362,3.279707662,0,7.9,-3.217158177,-1.056028161,1.91963939,1.151058808,0.5,0.277679864
471,1494,JOHN F. KENNEDY,1961,8/1/61,0.851068376,0.75,5.714285714,1.962249791,7.243243243,7.9,-0.802139037,5.284791544,0,0.909957357,-0.3,0.273014518
472,1495,JOHN F. KENNEDY,1961,9/1/61,0.558024691,0.78,-1.515151515,-1.968557367,0,7.9,-1.603206413,8.067816428,0,-0.112769864,-0.4,-0.020029166
473,1496,JOHN F. KENNEDY,1961,10/1/61,0.911755952,0.76,2.985074627,2.832309179,0,8.1,0,7.317073171,1.961109311,1.918844455,0.4,0.333702095
474,1497,JOHN F. KENNEDY,1961,11/1/61,0.869069665,0.79,6.153846154,3.934708368,-6.25,8.1,0,11.77489177,0,1.550403097,-0.1,0.291015807
475,1498,JOHN F. KENNEDY,1961,12/1/61,0.843612079,0.76,1.639344262,0.322494391,0,8.1,-1.200800534,8.573878251,0,0.872249853,0,0.265558221
476,1499,JOHN F. KENNEDY,1962,1/1/62,0.618154762,0.78,3.333333333,-3.787570771,0,7.3,-1.199600133,2.724177072,1.783599193,-0.864707444,-0.3,0.040100904
477,1500,JOHN F. KENNEDY,1962,2/1/62,0.630650038,0.77,5.172413793,1.626965522,7.419354839,7.3,-2.796271638,2.718006795,0,1.635813043,0.5,0.05259618
478,1501,JOHN F. KENNEDY,1962,3/1/62,0.640248599,0.79,-1.818181818,-0.586043462,0,7.3,-2.391232149,11.52542373,0,0.536236657,-0.2,0.062194742
479,1502,JOHN F. KENNEDY,1962,4/1/62,0.718409864,0.77,0,-6.196987511,0,3.7,-1.590984422,5.372132065,0.903671772,0.213504754,0.1,0.140356006
480,1503,JOHN F. KENNEDY,1962,5/1/62,0.809243697,0.715,1.785714286,-8.599014672,-4.504504505,3.7,-1.191658391,10.02785515,0,-0.106524941,-0.6,0.23118984
481,1504,JOHN F. KENNEDY,1962,6/1/62,0.715885417,0.68,0,-8.18380164,0,3.7,1.19047619,-5.303867403,0,-0.213277075,0.4,0.137831559
482,1505,JOHN F. KENNEDY,1962,7/1/62,0.64577001,0.65,1.818181818,6.356164384,0,5,-0.397219464,3.32963374,1.228507768,0.961798134,0.1,0.067716152
483,1506,JOHN F. KENNEDY,1962,8/1/62,0.741818182,0.67,-5.555555556,1.528420058,-3.983228512,5,-2.382528127,4.98063088,0,0.105848411,-0.2,0.163764324
484,1507,JOHN F. KENNEDY,1962,9/1/62,0.81261302,0.62,1.754385965,-4.820702044,0,5,-5.548216645,19.50950675,0,0.634037225,-1,0.234559162
485,1508,JOHN F. KENNEDY,1962,10/1/62,0.625927464,0.6,3.571428571,0.444286476,0,1.3,1.57790927,-7.48373102,0.328860694,0.105070306,0.9,0.047873606
486,1509,JOHN F. KENNEDY,1962,11/1/62,0.695238095,0.72,-5.555555556,10.15569356,3.711790393,1.3,0,17.02592087,0,0.419840097,-0.9,0.117184237
487,1510,JOHN F. KENNEDY,1962,12/1/62,0.837815126,0.75,3.50877193,1.349180898,0,1.3,0,6.133979015,0,0,-0.1,0.259761268
488,1511,JOHN F. KENNEDY,1963,1/1/63,0.497619048,0.73,-3.636363636,4.912835338,0,4.4,-2.36998025,2.569593148,1.091605477,0.731271083,0.6,-0.08043481
489,1512,JOHN F. KENNEDY,1963,2/1/63,0.387207425,0.7,-3.50877193,-2.885190463,3.578947368,4.4,-1.576872536,-3.205128205,0,1.141386596,-0.2,-0.190846433
490,1513,JOHN F. KENNEDY,1963,3/1/63,0.486141636,0.66,3.389830508,3.546428627,0,4.4,-1.181102362,5.141938939,0,0.61517835,-0.1,-0.091912222
491,1514,JOHN F. KENNEDY,1963,4/1/63,0.650992063,0.65,0,4.852039958,0,4.6,1.179941003,4.48,1.122123916,0.917309618,0.1,0.072938206
492,1515,JOHN F. KENNEDY,1963,5/1/63,0.723185941,0.633333333,-3.50877193,1.432664695,-6.808943089,4.6,-1.181102362,2.550478215,0,1.212448387,0.2,0.145132083
493,1516,JOHN F. KENNEDY,1963,6/1/63,0.635946574,0.616666667,5.084745763,-2.019773926,0,4.6,-3.933136676,14.31601273,0,0.299120657,-0.4,0.057892716
494,1517,JOHN F. KENNEDY,1963,7/1/63,0.810275689,0.6,0,-0.345979515,0,9.1,-3.13622999,8.48834163,2.198425874,-0.397757896,-0.4,0.232221831
495,1518,JOHN F. KENNEDY,1963,8/1/63,0.895153061,0.62,3.571428571,4.874877978,5.125408942,9.1,-2.346041056,5.93132154,0,0.19949279,0.1,0.317099203
496,1519,JOHN F. KENNEDY,1963,9/1/63,0.620101483,0.56,-1.851851852,-1.103452414,0,9.1,1.170731707,-2.485115195,0,0.997278187,0.8,0.042047625
497,1520,JOHN F. KENNEDY,1963,10/1/63,0.623393802,0.58,0,3.22176443,0,2.6,-1.171875,1.556420233,0.655595875,0.690845055,0.5,0.045339944
498,1521,JOHN F. KENNEDY,1963,11/1/63,0.56858679,0.58,-3.636363636,-1.053910254,-2.074688797,2.6,-1.170731707,10.56994819,0,0.490327971,-0.5,-0.009467068
499,1574,LYNDON B. JOHNSON,1963,11/1/63,0.499829932,0.75,-3.636363636,-1.053910254,-2.074688797,2.6,-1.170731707,10.56994819,0,0.490327971,-0.5,-0.078223926
500,1575,LYNDON B. JOHNSON,1963,12/1/63,0.671265492,0.75,3.50877193,2.444345114,0,2.6,-3.898635478,16.33281972,0,-0.195174195,-0.3,0.093211635
501,1576,LYNDON B. JOHNSON,1964,1/1/64,0.817588326,0.755,-1.818181818,2.692620742,0,8.7,-2.331606218,6.384595896,2.108278575,0.879648423,0,0.239534468
502,1577,LYNDON B. JOHNSON,1964,2/1/64,0.621891534,0.76,3.571428571,0.986503102,5.402542373,8.7,1.16354234,10.28225806,0,0.678477328,-0.3,0.043837677
503,1578,LYNDON B. JOHNSON,1964,3/1/64,0.537375992,0.76,0,1.516709453,0,8.7,-1.164671627,4.797601199,0,0,1.7,-0.040677866
504,1579,LYNDON B. JOHNSON,1964,4/1/64,0.678174603,0.74,1.851851852,0.60774371,0,4.4,-0.387847447,2.986560478,1.088704631,1.63627896,0.3,0.100120745
505,1580,LYNDON B. JOHNSON,1964,5/1/64,0.778195489,0.74,3.773584906,1.145235353,-1.005025126,4.4,-1.163166397,16.68321748,0,0.56799141,-0.7,0.200141631
506,1581,LYNDON B. JOHNSON,1964,6/1/64,0.77952381,0.733333333,-1.960784314,1.642402576,0,4.4,-1.162040026,8.814887365,0,0.282561757,-0.2,0.201469952
507,1582,LYNDON B. JOHNSON,1964,7/1/64,0.711432351,0.733333333,5.769230769,1.823966169,0,6.4,-0.386971945,10.20904229,1.56230094,0.657113988,-0.3,0.133378493
508,1583,LYNDON B. JOHNSON,1964,8/1/64,0.601190476,0.733333333,-2.040816327,-1.62298389,2.131979695,6.4,-1.160541586,8.098336949,0,0.653161043,-0.1,0.023136618
509,1584,LYNDON B. JOHNSON,1964,9/1/64,0.691037553,0.733333333,-2,2.871804891,0,6.4,-1.15942029,-3.160162796,0,0.370478208,0.7,0.112983695
510,1585,LYNDON B. JOHNSON,1964,10/1/64,0.614465608,0.706666667,0,0.807794013,0,1.2,-1.544401544,8.641382621,0.308892925,-1.384748758,-0.6,0.036411751
511,1586,LYNDON B. JOHNSON,1964,11/1/64,0.862605042,0.68,5.882352941,-0.51850459,-0.69582505,1.2,-3.470437018,-9.151572927,0,3.089698638,1.3,0.284551184
512,1587,LYNDON B. JOHNSON,1964,12/1/64,0.683701814,0.69,-4.166666667,0.390905008,0,1.2,-1.5379686,13.25648415,0,1.180734351,0,0.105647956
513,1588,LYNDON B. JOHNSON,1965,1/1/65,0.710077519,0.7,2,3.315631858,0,10,-1.152,9.691211401,2.41976535,1.077164946,-0.4,0.132023662
514,1589,LYNDON B. JOHNSON,1965,2/1/65,0.571226796,0.68,-4.081632653,-0.14846734,2.102102102,10,0,19.79264844,0,0.621837097,-1.4,-0.006827062
515,1590,LYNDON B. JOHNSON,1965,3/1/65,0.781167527,0.69,7.843137255,-1.452586069,0,10,-1.150895141,5.28511822,0,1.323954525,0.1,0.203113669
516,1591,LYNDON B. JOHNSON,1965,4/1/65,0.720741758,0.645,-2.127659574,3.42385894,0,5.1,-2.68284893,10.52388645,1.263271079,0.435341967,-0.6,0.1426879
517,1592,LYNDON B. JOHNSON,1965,5/1/65,0.528905343,0.7,4.166666667,-0.774327227,3.333333333,5.1,-3.824091778,1.372683596,0,0.780782662,1,-0.049148515
518,1593,LYNDON B. JOHNSON,1965,6/1/65,0.673203843,0.665,0,-4.863147588,0,5.1,-4.955527319,-6.581352834,0,0.774422912,0.9,0.095149985
519,1594,LYNDON B. JOHNSON,1965,7/1/65,0.572867804,0.65,4.347826087,1.343315454,0,9.2,1.138880101,15.99264706,2.223268068,0.939311706,-0.2,-0.005186054
520,1595,LYNDON B. JOHNSON,1965,8/1/65,0.681292517,0.64,0,2.252197067,-1.897533207,9.2,1.139962001,9.25170068,0,0.423125569,-0.2,0.103238659
521,1596,LYNDON B. JOHNSON,1965,9/1/65,0.808594657,0.63,2.272727273,3.200643643,0,9.2,-2.662440571,20.52205221,0,0.252805656,0.8,0.2305408
522,1597,LYNDON B. JOHNSON,1965,10/1/65,0.703168498,0.645,2.325581395,2.734547607,0,9.5,-1.138519924,17.25663717,2.304043247,1.008369191,-1.6,0.12511464
523,1598,LYNDON B. JOHNSON,1965,11/1/65,0.789844509,0.62,2.380952381,-0.876430445,-0.483558994,9.5,-3.791469194,1.570338059,0,0.415784177,0.6,0.211790651
524,1599,LYNDON B. JOHNSON,1965,12/1/65,0.827636054,0.61,2.43902439,0.895097687,0,9.5,-3.779527559,6.795905032,0,1.242786067,0.2,0.249582197
525,1600,LYNDON B. JOHNSON,1966,1/1/66,0.720283883,0.61,0,0.486851672,0,10.1,-1.130298273,9.096816114,2.434231921,0.98196529,-0.5,0.142230025
526,1601,LYNDON B. JOHNSON,1966,2/1/66,0.530912026,0.55,5,-1.78724812,-2.818270165,10.1,-7.528230866,12.89767842,0,0.648472753,-0.2,-0.047141832
527,1602,LYNDON B. JOHNSON,1966,3/1/66,0.572206349,0.565,0,-2.18153692,0,10.1,-3.740648379,12.25010634,0,1.368544696,-0.3,-0.005847509
528,1603,LYNDON B. JOHNSON,1966,4/1/66,0.69914966,0.53,0,2.050874077,0,1.4,-3.729024239,4.8,0.341616718,0.158899065,-0.4,0.121095802
529,1604,LYNDON B. JOHNSON,1966,5/1/66,0.583079625,0.48,-2.631578947,-5.414013956,-4.3,1.4,-2.602230483,-9.561752988,0,0.95159549,0.9,0.005025767
530,1605,LYNDON B. JOHNSON,1966,6/1/66,0.781947162,0.48,2.564102564,-1.61383844,0,1.4,-1.112828439,6.087507926,0,0.471454588,0.2,0.203893305
531,1606,LYNDON B. JOHNSON,1966,7/1/66,0.675108225,0.53,0,-1.345291512,0,3.4,-2.594193947,12.87066246,0.846905081,0.547167041,-0.5,0.097054367
532,1607,LYNDON B. JOHNSON,1966,8/1/66,0.702631579,0.46,0,-7.775119803,-4.702194357,3.4,-7.395993837,6.491885144,0,0.077781459,0.3,0.124577721
533,1608,LYNDON B. JOHNSON,1966,9/1/66,0.568222403,0.44,2.631578947,-0.700389123,0,3.4,-3.675344564,14.90066225,0,0.932371501,-0.2,-0.009831455
534,1609,LYNDON B. JOHNSON,1966,10/1/66,0.531511069,0.44,0,4.754439779,0,3.3,-3.664122137,-2.207686018,0.820372287,0.692749482,0.6,-0.046542789
535,1610,LYNDON B. JOHNSON,1966,11/1/66,0.566510025,0.48,2.702702703,0.31172071,-3.179824561,3.3,-1.095890411,4.423510137,0,-0.68798348,0.2,-0.011543833
536,1611,LYNDON B. JOHNSON,1966,12/1/66,0.585176651,0.43,-5.555555556,-0.14915476,0,3.3,-1.459854015,4.162415834,0,0.231009157,-0.2,0.007122793
537,1612,LYNDON B. JOHNSON,1967,1/1/67,0.412218045,0.455,-2.631578947,7.817750334,0,3.6,0.729040097,5.85603904,0.885586629,0.471770067,0.5,-0.165835813
538,1613,LYNDON B. JOHNSON,1967,2/1/67,0.587733844,0.44,2.564102564,0.196279873,6.568516421,3.6,-3.647416413,-2.913800081,0,-1.134274467,0.5,0.009679986
539,1614,LYNDON B. JOHNSON,1967,3/1/67,0.538425926,0.445,0,3.940997971,0,3.6,0,6.815415822,0,-0.563731855,0.2,-0.039627932
540,1615,LYNDON B. JOHNSON,1967,4/1/67,0.492779079,0.48,0,4.223952469,0,0.2,-3.636363636,13.31181928,0.061270957,0.943194901,-0.9,-0.085274779
541,1616,LYNDON B. JOHNSON,1967,5/1/67,0.606255044,0.41,0,-5.244122854,1.912858661,0.2,0,2.154398564,0,-0.872349363,0.1,0.028201187
542,1617,LYNDON B. JOHNSON,1967,6/1/67,0.471264368,0.465,-2.631578947,1.751231438,0,0.2,-7.250755287,10.9916368,0,-0.012627928,-0.1,-0.10678949
543,1618,LYNDON B. JOHNSON,1967,7/1/67,0.292099567,0.46,2.564102564,4.534423042,0,3.8,-3.603603604,-0.236779795,0.946132642,-0.227612066,0.7,-0.285954291
544,1619,LYNDON B. JOHNSON,1967,8/1/67,0.674466338,0.385,0,-1.171505013,1.147028154,3.8,-3.592814371,7.341622262,0,1.915909276,0,0.09641248
545,1620,LYNDON B. JOHNSON,1967,9/1/67,0.767883023,0.37,0,3.278513491,0,3.8,-3.582089552,13.65241271,0,-0.162292856,-0.7,0.189829165
546,1621,LYNDON B. JOHNSON,1967,10/1/67,0.588199666,0.385,-5.263157895,-3.526001484,0,3,-3.571428571,-7.913110939,0.754020303,0.81444211,1,0.010145808
547,1622,LYNDON B. JOHNSON,1967,11/1/67,0.68359127,0.41,2.5,0.750264713,-4.226804124,3,-7.121661721,12.18274112,0,1.430075741,-0.1,0.105537412
548,1623,LYNDON B. JOHNSON,1967,12/1/67,0.396462585,0.44,2.564102564,2.627660638,0,3,-3.539823009,17.85852339,0,1.077103176,-1,-0.181591273
549,1624,LYNDON B. JOHNSON,1968,1/1/68,0.512339744,0.48,2.631578947,-4.384785898,0,8.4,-3.529411765,13.25461817,2.039493025,-0.10779292,-0.1,-0.065714114
550,1625,LYNDON B. JOHNSON,1968,2/1/68,0.441369048,0.405,-2.702702703,-3.122286494,4.628632939,8.4,-3.519061584,6.102844227,0,0.358537147,0.6,-0.13668481
551,1626,LYNDON B. JOHNSON,1968,3/1/68,0.505123568,0.4525,2.631578947,0.940013418,0,8.4,-3.50877193,24.06296852,0,0.311898848,-0.6,-0.072930289
552,1627,LYNDON B. JOHNSON,1968,4/1/68,0.441355311,0.5,5.405405405,8.048782973,0,6.9,-3.498542274,-0.661399963,1.670809277,0.144958374,0.6,-0.136698546
553,1628,LYNDON B. JOHNSON,1968,5/1/68,0.609696342,0.43,0,1.251796647,-4.938271605,6.9,-3.488372093,12.79411765,0,1.121602061,-0.3,0.031642484
554,1629,LYNDON B. JOHNSON,1968,6/1/68,0.439569161,0.405,-5.714285714,0.91204094,0,6.9,-6.956521739,14.18697708,0,0.367444279,-0.3,-0.138484697
555,1630,LYNDON B. JOHNSON,1968,7/1/68,0.618459223,0.39,0,-1.847764574,0,3.1,-6.916426513,14.88405537,0.774972184,-0.153348145,-1,0.040405365
556,1631,LYNDON B. JOHNSON,1968,8/1/68,0.662060041,0.34,5.405405405,1.145900371,0,3.1,-3.438395415,8.096590909,0,0.278861804,-0.2,0.084006184
557,1632,LYNDON B. JOHNSON,1968,9/1/68,0.617416226,0.41,2.857142857,3.853931784,0,3.1,-3.428571429,2.53968254,0,0.378971028,0.1,0.039362368
558,1633,LYNDON B. JOHNSON,1968,10/1/68,0.576280892,0.42,0,0.720761678,0,1.6,-6.837606838,7.180570222,0.393302746,0.198403916,0.2,-0.001772966
559,1634,LYNDON B. JOHNSON,1968,11/1/68,0.664133089,0.43,0,4.796440197,-0.757575758,1.6,-3.399433428,10.70678796,0,1.293568279,-0.2,0.086079231
560,1635,LYNDON B. JOHNSON,1968,12/1/68,0.861263736,0.44,0,-4.161670089,0,1.6,-6.779661017,-0.416160916,0,0.315798925,0.5,0.283209878
561,1636,LYNDON B. JOHNSON,1969,1/1/69,0.845430996,0.49,0,-0.818408427,0,6.4,-3.370786517,14.57068517,1.565107511,0.605059381,-0.8,0.267377139
562,1692,RICHARD NIXON,1969,1/1/69,0.666021825,0.59,0,-0.818408427,0,6.4,-3.370786517,14.57068517,1.565107511,0.605059381,-0.8,0.087967968
563,1693,RICHARD NIXON,1969,2/1/69,0.727299413,0.59,0,-4.737408897,7.088331516,6.4,-3.361344538,10.6940874,0,0.63980356,-0.6,0.149245555
564,1694,RICHARD NIXON,1969,3/1/69,0.657401656,0.635,0,3.444415676,0,6.4,-10.05586592,0.407677934,0,0.784251324,0.5,0.079347798
565,1695,RICHARD NIXON,1969,4/1/69,0.617494824,0.575,0,2.147571626,0,1.2,-6.648199446,10.18848701,0.304007332,-0.368148282,-0.5,0.039440966
566,1696,RICHARD NIXON,1969,5/1/69,0.696451033,0.61,0,-0.221817915,-6.822810591,1.2,-3.305785124,12.93146994,0,-0.37780936,0.4,0.118397175
567,1697,RICHARD NIXON,1969,6/1/69,0.774195624,0.63,-2.941176471,-5.557703514,0,1.2,-6.593406593,1.1994003,0,0.976889457,1,0.196141766
568,1698,RICHARD NIXON,1969,7/1/69,0.789037698,0.595,0,-6.01780479,0,2.7,-6.557377049,3.594608088,0.660512152,0.527852931,0.7,0.210983841
569,1699,RICHARD NIXON,1969,8/1/69,0.791346154,0.58,0,4.0074049,-5.573770492,2.7,-3.260869565,14.33549029,0,0.229831879,-0.3,0.213292296
570,1700,RICHARD NIXON,1969,9/1/69,0.771405678,0.55,-5.714285714,-2.502354675,0,2.7,-6.504065041,6.492867683,0,-0.022334889,0.1,0.19335182
571,1701,RICHARD NIXON,1969,10/1/69,0.589386602,0.54,0,4.295532508,0,-1.9,-6.469002695,10.37181996,-0.487685189,0.029290063,-0.2,0.011332744
572,1702,RICHARD NIXON,1969,11/1/69,0.682269504,0.64,5.405405405,-3.408159903,-7.75462963,-1.9,-6.434316354,3.880355699,0,-0.942714989,0.2,0.104215646
573,1703,RICHARD NIXON,1969,12/1/69,0.63230009,0.545,0,-1.865472804,0,-1.9,-6.4,4.448025786,0,-0.268295982,0.2,0.054246232
574,1704,RICHARD NIXON,1970,1/1/70,0.746825397,0.58,-11.42857143,-7.64718787,0,-0.6,-6.366047745,11.36801541,-0.148484962,-1.85172626,0,0.168771539
575,1705,RICHARD NIXON,1970,2/1/70,0.746085553,0.55,-7.692307692,5.269352103,-2.007528231,-0.6,-6.332453826,10.11611261,0,-0.066028054,-0.1,0.168031695
576,1706,RICHARD NIXON,1970,3/1/70,0.60335277,0.535,-4.761904762,0.145248045,0,-0.6,-6.299212598,-3.217665615,0,-0.129838534,0.7,0.025298912
577,1707,RICHARD NIXON,1970,4/1/70,0.555701754,0.565,-4.545454545,-9.048310021,0,0.6,-6.266318538,7.021983236,0.141919712,-0.257193996,0.9,-0.022352103
578,1708,RICHARD NIXON,1970,5/1/70,0.678009259,0.59,-4.347826087,-6.09665626,-3.457106274,0.6,-3.116883117,12.0754717,0,-0.116459927,-0.9,0.099955401
579,1709,RICHARD NIXON,1970,6/1/70,0.627111411,0.54,-2.083333333,-5.003268256,0,0.6,-6.21761658,7.285180573,0,-0.323533802,-0.1,0.049057553
580,1710,RICHARD NIXON,1970,7/1/70,0.782877406,0.57,-2.040816327,7.329485598,0,3.7,-3.092783505,4.084790345,0.92157537,0.24556828,1.2,0.204823548
581,1711,RICHARD NIXON,1970,8/1/70,0.568881506,0.54,-2,4.445860175,2.917771883,3.7,-3.084832905,8.141865844,0,-0.178251283,-0.1,-0.009172352
582,1712,RICHARD NIXON,1970,9/1/70,0.659172521,0.54,-5.882352941,3.41021357,0,3.7,-6.153846154,11.39531322,0,-0.689505682,-0.5,0.081118664
583,1713,RICHARD NIXON,1970,10/1/70,0.662004831,0.57,-1.851851852,-1.245555116,0,-4.2,-6.12244898,-1.456531634,-1.071643538,-2.000249447,0.2,0.083950973
584,1714,RICHARD NIXON,1970,11/1/70,0.720882937,0.56,-7.272727273,4.744741141,-6.701030928,-4.2,-6.091370558,-3.098891083,0,-0.605588168,0.5,0.142829079
585,1715,RICHARD NIXON,1970,12/1/70,0.380862534,0.48,-3.389830508,5.676611434,0,-4.2,-6.060606061,16.44837039,0,2.296529464,-0.4,-0.197191324
586,1716,RICHARD NIXON,1971,1/1/71,0.509036797,0.55,3.278688525,4.047742723,0,11.3,-3.015075377,18.93028846,2.715991452,0.769272894,0.1,-0.069017061
587,1717,RICHARD NIXON,1971,2/1/71,0.603860029,0.49,0,0.907387388,7.872928177,11.3,0,5.857121728,0,-0.190720676,0,0.025806171
588,1718,RICHARD NIXON,1971,3/1/71,0.486651054,0.485,-1.694915254,3.679584496,0,11.3,-3.007518797,4.592287312,0,-0.108376632,0.2,-0.091402804
589,1719,RICHARD NIXON,1971,4/1/71,0.656893688,0.47,1.666666667,3.628749948,0,2.2,-3,11.96480938,0.541111922,0.561678182,-0.3,0.07883983
590,1720,RICHARD NIXON,1971,5/1/71,0.752354497,0.4,0,-4.155844276,2.688860435,2.2,-5.985037406,4.006968641,0,0.507436028,0.4,0.17430064
591,1721,RICHARD NIXON,1971,6/1/71,0.435105205,0.435,0,-0.933453807,0,2.2,-5.955334988,15.10635219,0,0.419358815,1.1,-0.142948653
592,1722,RICHARD NIXON,1971,7/1/71,0.615306122,0.47,-1.694915254,-3.161089255,0,3.3,-2.962962963,-1.543298085,0.822984635,-0.290253863,-0.9,0.037252265
593,1723,RICHARD NIXON,1971,8/1/71,0.861283644,0.47,-1.666666667,3.609538531,2.369077307,3.3,-2.955665025,10.30190299,0,-0.580402255,-0.2,0.283229786
594,1724,RICHARD NIXON,1971,9/1/71,0.780927579,0.4825,1.639344262,-0.696761594,0,3.3,-2.948402948,13.78918996,0,1.625223468,-0.3,0.202873722
595,1725,RICHARD NIXON,1971,10/1/71,0.608248299,0.495,3.333333333,-4.179370721,0,0.9,-2.941176471,4.712482468,0.2357793,0.748593056,0,0.030194441
596,1726,RICHARD NIXON,1971,11/1/71,0.576930502,0.4925,-3.448275862,-0.254701255,-0.12180268,0.9,-2.93398533,8.549874267,0,0.424301062,-0.2,-0.001123356
597,1727,RICHARD NIXON,1971,12/1/71,0.651940035,0.49,0,8.617936134,0,0.9,-2.926829268,12.48439451,0,1.154622001,-0.1,0.073886177
598,1728,RICHARD NIXON,1972,1/1/72,0.560907336,0.49,3.333333333,1.812132503,0,7.6,-2.919708029,5.10708402,1.838953496,2.403924856,-0.5,-0.017146522
599,1729,RICHARD NIXON,1972,2/1/72,0.467954609,0.53,1.724137931,2.530303973,13.17073171,7.6,-5.825242718,7.710184552,0,0.952851531,0.3,-0.110099249
600,1730,RICHARD NIXON,1972,3/1/72,0.476904762,0.52,-1.754385965,0.591157924,0,7.6,0,21.18989405,0,0.709692898,-1,-0.101149096
601,1731,RICHARD NIXON,1972,4/1/72,0.781338481,0.53,1.724137931,0.438433781,0,9.4,-2.898550725,5.285638014,2.269759629,1.059896417,-0.3,0.203284623
602,1732,RICHARD NIXON,1972,5/1/72,0.564588057,0.61,0,1.727501657,-4.525862069,9.4,-2.891566265,8.77076412,0,-0.059169226,0.2,-0.0134658
603,1733,RICHARD NIXON,1972,6/1/72,0.538756614,0.575,0,-2.1820506,0,9.4,-2.884615385,5.699208443,0,0.288237459,0,-0.039297244
604,1734,RICHARD NIXON,1972,7/1/72,0.555837174,0.575,1.754385965,0.233339558,0,3.8,-2.877697842,13.07773109,0.94439096,-0.040924037,0,-0.022216684
605,1735,RICHARD NIXON,1972,8/1/72,0.548809524,0.575,0,3.445383215,7.449209932,3.8,-2.870813397,9.97532147,0,1.327046334,0.3,-0.029244334
606,1736,RICHARD NIXON,1972,9/1/72,0.549443164,0.575,1.785714286,-0.486086074,0,3.8,-5.727923628,7.419811928,0,0.767223043,0.2,-0.028610693
607,1737,RICHARD NIXON,1972,10/1/72,0.683903421,0.5975,-1.818181818,0.931704181,0,6.9,-2.850356295,21.20087057,1.674461271,1.32757842,0.8,0.105849563
608,1738,RICHARD NIXON,1972,11/1/72,0.60015873,0.62,5.357142857,4.561745751,-4.726890756,6.9,-5.687203791,8.453893572,0,1.172821116,0.6,0.022104872
609,1739,RICHARD NIXON,1972,12/1/72,0.700680272,0.59,1.886792453,1.182827654,0,6.9,-2.830188679,8.394753279,0,1.154055378,0.1,0.122626414
610,1740,RICHARD NIXON,1973,1/1/73,0.750720551,0.585,5.769230769,-1.711142693,0,10.3,-5.647058824,15.48195013,2.474812927,0.647555556,-1.3,0.172666694
611,1741,RICHARD NIXON,1973,2/1/73,0.685963455,0.65,-2.040816327,-3.749029594,-9.702315325,10.3,-8.430913349,13.66809553,0,1.486595689,0.1,0.107909597
612,1742,RICHARD NIXON,1973,3/1/73,0.73765873,0.57,2,-0.143269162,0,10.3,-11.1627907,10.17195447,0,0.048080375,0.2,0.159604872
613,1743,RICHARD NIXON,1973,4/1/73,0.660009718,0.5,-2.040816327,-4.079982176,0,4.4,-8.294930876,4.178674352,1.088651487,-0.1291675,0.5,0.08195586
614,1744,RICHARD NIXON,1973,5/1/73,0.5752886,0.435,2,-1.888383641,-5.982905983,4.4,-5.491990847,8.471939691,0,0.633608695,0,-0.002765258
615,1745,RICHARD NIXON,1973,6/1/73,0.789160401,0.4125,0,-0.657451186,0,4.4,-8.200455581,3.849809886,0,0.071832863,0.4,0.211106543
616,1746,RICHARD NIXON,1973,7/1/73,0.770354239,0.39,2.040816327,3.798195784,0,-2.1,0,13.92869833,-0.525902605,0.413174896,-0.4,0.192300381
617,1747,RICHARD NIXON,1973,8/1/73,0.69664903,0.36,0,-3.668454041,-6.493506494,-2.1,-21.71945701,-1.123990165,0,-0.17074804,0.7,0.118595172
618,1748,RICHARD NIXON,1973,9/1/73,0.550276855,0.325,0,4.009592326,0,-2.1,-5.333333333,22.36024845,0,0.894671228,-0.8,-0.027777003
619,1749,RICHARD NIXON,1973,10/1/73,0.591414835,0.273333333,4.166666667,-0.129114636,0,3.8,-10.61946903,-1.380579844,0.949225428,0.675955894,1.3,0.013360977
620,1750,RICHARD NIXON,1973,11/1/73,0.485385878,0.3,-4.347826087,-11.38609464,6.25,3.8,-7.894736842,12.02487906,0,0.52617721,0,-0.092667979
